,Dataset: COMPTON-1993 (COMP28ID),,,,,,,,,
,Data From (Title): Personnel Attrition Data,,,,,,,,,
,"Author: Compton, Jonathon W.",,,,,,,,,
,Organization: US Army TRADOC Systems Analysis Activity,,,,,,,,,
,"Address: White Sands Missile Range, New Mexico 88002",,,,,,,,,
,Publication Date: November 1983.,,,,,,,,,
,Classification: UNCLASSIFIED.,,,,,,,,,
,Source Available From: DTIC as AD-B085 206.,,,,,,,,,
,"Prepared By: Dr. Robert L. Helmbold, US Army Concepts Analysis Agency",,,,,,,,,
,Spreadsheet last revised: 17 November 1993.,,,,,,,,,
-,-,-,-,-,-,-,-,-,-,-
Seq.,Division,,Sub-Unit,Sub-Unit,Sub-Unit,,,,,
No.,Name,Date,Level 1,Level 2,Level 3,KIA,WIA,MIA,NB,Total
-,-,-,-,-,-,-,-,-,-,-
820,28th Infantry,11/07/1944,112TH RCT,229 FA BN,C BTRY,--,1,1,--,2
821,28th Infantry,11/07/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
822,28th Infantry,11/07/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,--,--,2,2
823,28th Infantry,11/07/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,--,0
824,28th Infantry,11/07/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,--,0
825,28th Infantry,11/07/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,1,1
826,28th Infantry,11/07/1944,112TH RCT,"A CO, 1340 ENG CBT BN",--,1,1,--,5,7
827,28th Infantry,11/07/1944,112TH RCT,"B CO, 707 TANK BN",--,1,4,--,--,5
828,28th Infantry,11/07/1944,112TH RCT,"C CO, 707 TANK BN",--,--,--,--,2,2
829,28th Infantry,11/07/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,1,1
830,28th Infantry,11/07/1944,112TH RCT,1340 ENGR CBT BN,B CO,1,3,--,--,4
831,28th Infantry,11/07/1944,112TH RCT,1340 ENGR CBT BN,C CO,2,13,--,4,19
832,28th Infantry,11/07/1944,112TH RCT,1340 ENGR CBT BN,MED DET,--,1,--,--,1
833,28th Infantry,11/07/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
834,28th Infantry,11/07/1944,112TH RCT,20 ENGR CBT BN,A CO,--,--,--,2,2
835,28th Infantry,11/07/1944,112TH RCT,20 ENGR CBT BN,B CO,--,--,7,--,7
836,28th Infantry,11/07/1944,112TH RCT,20 ENGR CBT BN,C CO,--,--,--,--,0
837,28th Infantry,11/07/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,--,0
838,28th Infantry,11/07/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
839,28th Infantry,11/07/1944,112TH RCT,146 ENGR CBT BN (-),A CO,--,1,1,--,2
840,28th Infantry,11/07/1944,112TH RCT,146 ENGR CBT BN (-),C CO,5,11,1,--,17
841,28th Infantry,11/07/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
842,28th Infantry,11/07/1944,112TH RCT,"3D BN, 110TH INF",HHC,--,2,--,--,2
843,28th Infantry,11/07/1944,112TH RCT,"3D BN, 110TH INF",I CO,--,--,1,1,2
844,28th Infantry,11/07/1944,112TH RCT,"3D BN, 110TH INF",K CO,--,--,--,1,1
845,28th Infantry,11/07/1944,112TH RCT,"3D BN, 110TH INF",L CO,--,1,--,--,1
846,28th Infantry,11/07/1944,112TH RCT,"3D BN, 110TH INF",M CO,--,1,--,--,1
847,28th Infantry,11/07/1944,112TH RCT,"A CO, 707 TANK BN",--,--,1,9,--,10
848,28th Infantry,11/07/1944,112TH RCT,"B CO, 893 TD BN (-)",--,1,4,--,1,6
849,28th Infantry,11/07/1944,112TH RCT,"C CO, 893 TD BN (-)",--,4,1,22,--,27
850,28th Infantry,11/07/1944,DIVARTY,HHC,--,--,--,--,1,1
851,28th Infantry,11/07/1944,DIVARTY,MED DET,--,--,--,--,--,0
852,28th Infantry,11/07/1944,DIVARTY,76 FA BN,HHB,--,--,--,--,0
853,28th Infantry,11/07/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
854,28th Infantry,11/07/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
855,28th Infantry,11/07/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
856,28th Infantry,11/07/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
857,28th Infantry,11/07/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
858,28th Infantry,11/07/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
859,28th Infantry,11/07/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
860,28th Infantry,11/07/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
861,28th Infantry,11/07/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,--,0
862,28th Infantry,11/07/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
863,28th Infantry,11/07/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
864,28th Infantry,11/07/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
865,28th Infantry,11/07/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,--,0
866,28th Infantry,11/07/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,--,0
867,28th Infantry,11/07/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
868,28th Infantry,11/07/1944,DIVARTY,987 FA BN (-),A BTRY,--,--,--,--,0
869,28th Infantry,11/07/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
870,28th Infantry,11/07/1944,DIVARTY,893 TD BN (-),RCN CO,--,2,--,--,2
871,28th Infantry,11/07/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
872,28th Infantry,11/07/1944,DIVARTY,707 TANK BN (-),HHC,--,--,--,--,0
873,28th Infantry,11/07/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
874,28th Infantry,11/07/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
875,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,HHB,--,--,--,--,0
876,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,SVC BTRY,--,--,--,1,1
877,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,A BTRY,--,--,--,--,0
878,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,B BTRY,--,--,--,--,0
879,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,C BTRY,--,--,--,--,0
880,28th Infantry,11/07/1944,"12TH CT, 41ID",42 FA BN,MED DET,--,--,--,--,0
881,28th Infantry,11/07/1944,"12TH CT, 41ID",4 ENG CBT BN,"B CO, 1ST PLT",--,--,--,--,0
882,28th Infantry,11/07/1944,"12TH CT, 41ID",801 TD BN,A CO,--,--,--,--,0
883,28th Infantry,11/07/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
884,28th Infantry,11/07/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
885,28th Infantry,11/07/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
886,28th Infantry,11/07/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
887,28th Infantry,11/07/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,1,1
888,28th Infantry,11/07/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
889,28th Infantry,11/07/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
890,28th Infantry,11/07/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
891,28th Infantry,11/07/1944,DIV TRAINS,28 QM CO,--,--,--,--,1,1
892,,,,,TOTAL,20,152,74,90,336
893,28th Infantry,11/08/1944,DIV HQ,HHC,--,--,--,--,--,0
894,28th Infantry,11/08/1944,DIV HQ,CIC DET,--,--,--,--,--,0
895,28th Infantry,11/08/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
896,28th Infantry,11/08/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,--,--,0
897,28th Infantry,11/08/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,--,0
898,28th Infantry,11/08/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,--,--,1,1
899,28th Infantry,11/08/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,1,1
900,28th Infantry,11/08/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
901,28th Infantry,11/08/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,2,--,--,2
902,28th Infantry,11/08/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,--,--,1,1
903,28th Infantry,11/08/1944,109TH RCT,1ST BN,HHC,1,--,--,1,2
904,28th Infantry,11/08/1944,109TH RCT,1ST BN,A CO,--,--,--,1,1
905,28th Infantry,11/08/1944,109TH RCT,1ST BN,B CO,--,--,--,1,1
906,28th Infantry,11/08/1944,109TH RCT,1ST BN,C CO,--,1,--,2,3
907,28th Infantry,11/08/1944,109TH RCT,1ST BN,D CO,--,--,--,2,2
908,28th Infantry,11/08/1944,109TH RCT,2ND BN,HHC,1,--,--,--,1
909,28th Infantry,11/08/1944,109TH RCT,2ND BN,E CO,--,2,--,--,2
910,28th Infantry,11/08/1944,109TH RCT,2ND BN,F CO,--,1,--,--,1
911,28th Infantry,11/08/1944,109TH RCT,2ND BN,G CO,--,--,--,5,5
912,28th Infantry,11/08/1944,109TH RCT,2ND BN,H CO,--,1,--,3,4
913,28th Infantry,11/08/1944,109TH RCT,3D BN,HHC,--,1,--,--,1
914,28th Infantry,11/08/1944,109TH RCT,3D BN,I CO,--,1,3,--,4
915,28th Infantry,11/08/1944,109TH RCT,3D BN,K CO,2,12,2,--,16
916,28th Infantry,11/08/1944,109TH RCT,3D BN,L CO,--,2,--,--,2
917,28th Infantry,11/08/1944,109TH RCT,3D BN,M CO,--,--,--,--,0
918,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,HHB,--,--,--,--,0
919,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
920,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,A BTRY,--,--,--,1,1
921,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,B BTRY,--,--,--,--,0
922,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,C BTRY,--,--,--,--,0
923,28th Infantry,11/08/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
924,28th Infantry,11/08/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,--,--,--,0
925,28th Infantry,11/08/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
926,28th Infantry,11/08/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,--,--,2,2
927,28th Infantry,11/08/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
928,28th Infantry,11/08/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
929,28th Infantry,11/08/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,--,--,--,0
930,28th Infantry,11/08/1944,110TH RCT,"HQ, 110TH RCT",MED DET,1,3,--,--,4
931,28th Infantry,11/08/1944,110TH RCT,1ST BN,HHC,--,1,--,--,1
932,28th Infantry,11/08/1944,110TH RCT,1ST BN,A CO,--,2,--,2,4
933,28th Infantry,11/08/1944,110TH RCT,1ST BN,B CO,--,2,5,1,8
934,28th Infantry,11/08/1944,110TH RCT,1ST BN,C CO,--,1,--,4,5
935,28th Infantry,11/08/1944,110TH RCT,1ST BN,D CO,--,--,--,--,0
936,28th Infantry,11/08/1944,110TH RCT,2D BN,HHC,--,--,--,--,0
937,28th Infantry,11/08/1944,110TH RCT,2D BN,E CO,--,5,--,3,8
938,28th Infantry,11/08/1944,110TH RCT,2D BN,F CO,--,3,--,--,3
939,28th Infantry,11/08/1944,110TH RCT,2D BN,G CO,--,6,--,1,7
940,28th Infantry,11/08/1944,110TH RCT,2D BN,H CO,--,--,--,--,0
941,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,HHB,--,--,--,--,0
942,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,SVC BTRY,--,--,--,--,0
943,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,--,0
944,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,B BTRY,--,--,--,--,0
945,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,--,0
946,28th Infantry,11/08/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
947,28th Infantry,11/08/1944,110TH RCT,"B CO, 103 ENGR CBT BN",--,--,--,--,--,0
948,28th Infantry,11/08/1944,110TH RCT,"B CO, 103 MED BN",--,--,--,--,2,2
949,28th Infantry,11/08/1944,112TH RCT,"HQ, 112 RCT",HHC,--,1,1,2,4
950,28th Infantry,11/08/1944,112TH RCT,"HQ, 112 RCT",SVC CO,--,--,--,--,0
951,28th Infantry,11/08/1944,112TH RCT,"HQ, 112 RCT",CANNON CO,--,--,--,--,0
952,28th Infantry,11/08/1944,112TH RCT,"HQ, 112 RCT",ANTITANK CO,--,--,--,--,0
953,28th Infantry,11/08/1944,112TH RCT,"HQ, 112 RCT",MED DET,--,2,21,2,25
954,28th Infantry,11/08/1944,112TH RCT,1ST BN,HHC,--,1,31,--,32
955,28th Infantry,11/08/1944,112TH RCT,1ST BN,A CO,--,3,76,--,79
956,28th Infantry,11/08/1944,112TH RCT,1ST BN,B CO,--,1,68,1,70
957,28th Infantry,11/08/1944,112TH RCT,1ST BN,C CO,--,--,14,--,14
958,28th Infantry,11/08/1944,112TH RCT,1ST BN,D CO,--,--,70,--,70
959,28th Infantry,11/08/1944,112TH RCT,2D BN,HHC,1,--,6,--,7
960,28th Infantry,11/08/1944,112TH RCT,2D BN,E CO,--,--,1,3,4
961,28th Infantry,11/08/1944,112TH RCT,2D BN,F CO,--,--,--,1,1
962,28th Infantry,11/08/1944,112TH RCT,2D BN,G CO,--,--,--,--,0
963,28th Infantry,11/08/1944,112TH RCT,2D BN,H CO,--,--,--,--,0
964,28th Infantry,11/08/1944,112TH RCT,3D BN,HHC,--,--,38,--,38
965,28th Infantry,11/08/1944,112TH RCT,3D BN,I CO,--,--,33,--,33
966,28th Infantry,11/08/1944,112TH RCT,3D BN,K CO,--,5,90,--,95
967,28th Infantry,11/08/1944,112TH RCT,3D BN,L CO,--,1,110,--,111
968,28th Infantry,11/08/1944,112TH RCT,3D BN,M CO,--,1,14,--,15
969,28th Infantry,11/08/1944,112TH RCT,229 FA BN,HHB,--,3,1,--,4
970,28th Infantry,11/08/1944,112TH RCT,229 FA BN,SVC BTRY,--,--,--,--,0
971,28th Infantry,11/08/1944,112TH RCT,229 FA BN,A BTRY,--,--,1,--,1
972,28th Infantry,11/08/1944,112TH RCT,229 FA BN,B BTRY,--,--,--,--,0
973,28th Infantry,11/08/1944,112TH RCT,229 FA BN,C BTRY,--,--,--,--,0
974,28th Infantry,11/08/1944,112TH RCT,229 FA BN,MED DET,--,--,--,--,0
975,28th Infantry,11/08/1944,112TH RCT,"C CO, 103 ENGR CBT BN",--,--,2,--,7,9
976,28th Infantry,11/08/1944,112TH RCT,"C CO, 103 MED DET",--,--,--,--,1,1
977,28th Infantry,11/08/1944,112TH RCT,"B CO, 86 CML BN",--,--,--,--,1,1
978,28th Infantry,11/08/1944,112TH RCT,"D CO, 86 CML BN",--,--,--,--,2,2
979,28th Infantry,11/08/1944,112TH RCT,"A CO, 1340 ENG CBT BN",--,1,3,--,--,4
980,28th Infantry,11/08/1944,112TH RCT,"A CO, 707 TANK BN",--,1,1,23,1,26
981,28th Infantry,11/08/1944,112TH RCT,"B CO, 707 TANK BN",--,--,--,--,--,0
982,28th Infantry,11/08/1944,112TH RCT,"C CO, 707 TANK BN",--,--,1,--,--,1
983,28th Infantry,11/08/1944,112TH RCT,"D CO, 707 TANK BN",--,--,--,--,--,0
984,28th Infantry,11/08/1944,112TH RCT,"B CO, 893 TD BN",--,--,--,--,--,0
985,28th Infantry,11/08/1944,112TH RCT,"C CO, 893 TD BN",--,--,--,1,--,1
986,28th Infantry,11/08/1944,112TH RCT,1340 ENGR CBT BN,HHC & SVC CO,--,--,--,--,0
987,28th Infantry,11/08/1944,112TH RCT,1340 ENGR CBT BN,B CO,5,10,--,1,16
988,28th Infantry,11/08/1944,112TH RCT,1340 ENGR CBT BN,C CO,--,12,--,4,16
989,28th Infantry,11/08/1944,112TH RCT,1340 ENGR CBT BN,MED DET,3,2,--,1,6
990,28th Infantry,11/08/1944,112TH RCT,20 ENGR CBT BN,HHC & SVC CO,--,--,--,1,1
991,28th Infantry,11/08/1944,112TH RCT,20 ENGR CBT BN,A CO,1,4,--,--,5
992,28th Infantry,11/08/1944,112TH RCT,20 ENGR CBT BN,B CO,1,2,--,--,3
993,28th Infantry,11/08/1944,112TH RCT,20 ENGR CBT BN,C CO,--,1,--,1,2
994,28th Infantry,11/08/1944,112TH RCT,20 ENGR CBT BN,MED DET,--,--,--,1,1
995,28th Infantry,11/08/1944,112TH RCT,146 ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
996,28th Infantry,11/08/1944,112TH RCT,146 ENGR CBT BN (-),A CO,--,--,--,--,0
997,28th Infantry,11/08/1944,112TH RCT,146 ENGR CBT BN (-),C CO,--,--,--,--,0
998,28th Infantry,11/08/1944,112TH RCT,146 ENGR CBT BN (-),MED DET,--,--,--,--,0
999,28th Infantry,11/08/1944,112TH RCT,"3D BN, 110TH INF",HHC,--,--,--,--,0
1000,28th Infantry,11/08/1944,112TH RCT,"3D BN, 110TH INF",I CO,--,--,--,--,0
1001,28th Infantry,11/08/1944,112TH RCT,"3D BN, 110TH INF",K CO,--,1,--,--,1
1002,28th Infantry,11/08/1944,112TH RCT,"3D BN, 110TH INF",L CO,--,--,--,--,0
1003,28th Infantry,11/08/1944,112TH RCT,"3D BN, 110TH INF",M CO,--,1,--,--,1
1004,28th Infantry,11/08/1944,DIVARTY,HHC,--,--,--,--,--,0
1005,28th Infantry,11/08/1944,DIVARTY,MED DET,--,--,--,--,--,0
1006,28th Infantry,11/08/1944,DIVARTY,76 FA BN,HHB,1,1,--,--,2
1007,28th Infantry,11/08/1944,DIVARTY,76 FA BN,SVC BTRY,--,--,--,--,0
1008,28th Infantry,11/08/1944,DIVARTY,76 FA BN,A BTRY,--,--,--,--,0
1009,28th Infantry,11/08/1944,DIVARTY,76 FA BN,B BTRY,--,--,--,--,0
1010,28th Infantry,11/08/1944,DIVARTY,76 FA BN,C BTRY,--,--,--,--,0
1011,28th Infantry,11/08/1944,DIVARTY,76 FA BN,MED DET,--,--,--,--,0
1012,28th Infantry,11/08/1944,DIVARTY,108 FA BN,HHB,--,--,--,--,0
1013,28th Infantry,11/08/1944,DIVARTY,108 FA BN,SVC BTRY,--,--,--,--,0
1014,28th Infantry,11/08/1944,DIVARTY,108 FA BN,A BTRY,--,--,--,--,0
1015,28th Infantry,11/08/1944,DIVARTY,108 FA BN,B BTRY,--,--,--,--,0
1016,28th Infantry,11/08/1944,DIVARTY,108 FA BN,C BTRY,--,--,--,--,0
1017,28th Infantry,11/08/1944,DIVARTY,108 FA BN,MED DET,--,--,--,--,0
1018,28th Infantry,11/08/1944,DIVARTY,86 CML MORT (MTZ) BN (-),HHD,--,--,--,--,0
1019,28th Infantry,11/08/1944,DIVARTY,86 CML MORT (MTZ) BN (-),A CO,--,--,--,1,1
1020,28th Infantry,11/08/1944,DIVARTY,86 CML MORT (MTZ) BN (-),C CO,--,--,--,--,0
1021,28th Infantry,11/08/1944,DIVARTY,86 CML MORT (MTZ) BN (-),MED DET,--,--,--,--,0
1022,28th Infantry,11/08/1944,DIVARTY,987 FA BN (-),A BTRY,--,--,--,--,0
1023,28th Infantry,11/08/1944,DIVARTY,893 TD BN (-),HHC,--,--,--,--,0
1024,28th Infantry,11/08/1944,DIVARTY,893 TD BN (-),RCN CO,--,--,--,--,0
1025,28th Infantry,11/08/1944,DIVARTY,893 TD BN (-),MED DET,--,--,--,--,0
1026,28th Infantry,11/08/1944,DIVARTY,707 TANK BN (-),HHC,1,--,--,2,3
1027,28th Infantry,11/08/1944,DIVARTY,707 TANK BN (-),SVC CO,--,--,--,--,0
1028,28th Infantry,11/08/1944,DIVARTY,707 TANK BN (-),MED DET,--,--,--,--,0
1029,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,HHB,--,--,--,--,0
1030,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,SVC BTRY,--,--,--,--,0
1031,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,A BTRY,--,--,--,--,0
1032,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,B BTRY,--,--,--,--,0
1033,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,C BTRY,--,--,--,--,0
1034,28th Infantry,11/08/1944,"12TH CT, 41ID",42 FA BN,MED DET,--,--,--,--,0
1035,28th Infantry,11/08/1944,"12TH CT, 41ID",4 ENG CBT BN,"B CO, 1ST PLT",--,--,--,--,0
1036,28th Infantry,11/08/1944,"12TH CT, 41ID",801 TD BN,A CO,--,--,--,--,0
1037,28th Infantry,11/08/1944,DIV TRAINS,728 ORD LT MAINT CO,--,--,--,--,--,0
1038,28th Infantry,11/08/1944,DIV TRAINS,103 MED BN (-),HHC,--,--,--,--,0
1039,28th Infantry,11/08/1944,DIV TRAINS,103 MED BN (-),D CO,--,--,--,--,0
1040,28th Infantry,11/08/1944,DIV TRAINS,SUPPORT TROOPS,"HQ, SP TROOPS",--,--,--,--,0
1041,28th Infantry,11/08/1944,DIV TRAINS,SUPPORT TROOPS,MP PLATOON,--,--,--,--,0
1042,28th Infantry,11/08/1944,DIV TRAINS,SUPPORT TROOPS,DIVISION BAND,--,--,--,--,0
1043,28th Infantry,11/08/1944,DIV TRAINS,SUPPORT TROOPS,28 SIGNAL CO,--,--,--,--,0
1044,28th Infantry,11/08/1944,DIV TRAINS,SUPPORT TROOPS,"MED DET, SP TROOPS",--,--,--,--,0
1045,28th Infantry,11/08/1944,DIV TRAINS,28 QM CO,--,--,--,--,4,4
1046,,,,,TOTAL,20,105,609,71,805
1047,28th Infantry,11/09/1944,DIV HQ,HHC,--,--,--,--,--,0
1048,28th Infantry,11/09/1944,DIV HQ,CIC DET,--,--,--,--,--,0
1049,28th Infantry,11/09/1944,DIV HQ,103D ENGR CBT BN (-),HHC & SVC CO,--,--,--,--,0
1050,28th Infantry,11/09/1944,DIV HQ,103D ENGR CBT BN (-),MED DET,--,--,--,--,0
1051,28th Infantry,11/09/1944,DIV HQ,28TH RCN TRP (MECZ),--,--,--,--,--,0
1052,28th Infantry,11/09/1944,109TH RCT,"HQ, 109TH RCT",HHC,--,1,--,--,1
1053,28th Infantry,11/09/1944,109TH RCT,"HQ, 109TH RCT",SVC CO,--,--,--,2,2
1054,28th Infantry,11/09/1944,109TH RCT,"HQ, 109TH RCT",CANNON CO,--,--,--,--,0
1055,28th Infantry,11/09/1944,109TH RCT,"HQ, 109TH RCT",ANTITANK CO,--,--,--,1,1
1056,28th Infantry,11/09/1944,109TH RCT,"HQ, 109TH RCT",MED DET,--,--,--,3,3
1057,28th Infantry,11/09/1944,109TH RCT,1ST BN,HHC,--,--,--,--,0
1058,28th Infantry,11/09/1944,109TH RCT,1ST BN,A CO,--,1,--,2,3
1059,28th Infantry,11/09/1944,109TH RCT,1ST BN,B CO,--,1,--,2,3
1060,28th Infantry,11/09/1944,109TH RCT,1ST BN,C CO,--,--,--,1,1
1061,28th Infantry,11/09/1944,109TH RCT,1ST BN,D CO,--,--,--,1,1
1062,28th Infantry,11/09/1944,109TH RCT,2ND BN,HHC,--,--,--,--,0
1063,28th Infantry,11/09/1944,109TH RCT,2ND BN,E CO,--,1,4,1,6
1064,28th Infantry,11/09/1944,109TH RCT,2ND BN,F CO,--,9,7,3,19
1065,28th Infantry,11/09/1944,109TH RCT,2ND BN,G CO,--,2,--,3,5
1066,28th Infantry,11/09/1944,109TH RCT,2ND BN,H CO,--,2,--,--,2
1067,28th Infantry,11/09/1944,109TH RCT,3D BN,HHC,--,--,--,--,0
1068,28th Infantry,11/09/1944,109TH RCT,3D BN,I CO,--,1,--,--,1
1069,28th Infantry,11/09/1944,109TH RCT,3D BN,K CO,--,--,--,--,0
1070,28th Infantry,11/09/1944,109TH RCT,3D BN,L CO,--,2,--,7,9
1071,28th Infantry,11/09/1944,109TH RCT,3D BN,M CO,--,2,--,--,2
1072,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,HHB,--,--,--,1,1
1073,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,SVC BTRY,--,--,--,--,0
1074,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,A BTRY,--,--,1,--,1
1075,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,B BTRY,--,--,--,--,0
1076,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,C BTRY,--,--,--,--,0
1077,28th Infantry,11/09/1944,109TH RCT,107TH FA BN,MED DET,--,--,--,--,0
1078,28th Infantry,11/09/1944,109TH RCT,"A CO, 103 ENGR CBT BN",--,--,--,--,--,0
1079,28th Infantry,11/09/1944,109TH RCT,"A CO, 103 MED BN",--,--,--,--,--,0
1080,28th Infantry,11/09/1944,110TH RCT,"HQ, 110TH RCT",HHC,--,2,--,1,3
1081,28th Infantry,11/09/1944,110TH RCT,"HQ, 110TH RCT",SVC CO,--,--,--,--,0
1082,28th Infantry,11/09/1944,110TH RCT,"HQ, 110TH RCT",CANNON CO,--,--,--,--,0
1083,28th Infantry,11/09/1944,110TH RCT,"HQ, 110TH RCT",ANTITANK CO,--,--,--,--,0
1084,28th Infantry,11/09/1944,110TH RCT,"HQ, 110TH RCT",MED DET,--,9,--,1,10
1085,28th Infantry,11/09/1944,110TH RCT,1ST BN,HHC,--,--,--,--,0
1086,28th Infantry,11/09/1944,110TH RCT,1ST BN,A CO,--,10,--,3,13
1087,28th Infantry,11/09/1944,110TH RCT,1ST BN,B CO,--,--,--,1,1
1088,28th Infantry,11/09/1944,110TH RCT,1ST BN,C CO,--,3,--,2,5
1089,28th Infantry,11/09/1944,110TH RCT,1ST BN,D CO,--,--,--,--,0
1090,28th Infantry,11/09/1944,110TH RCT,2D BN,HHC,--,--,--,--,0
1091,28th Infantry,11/09/1944,110TH RCT,2D BN,E CO,--,5,--,5,10
1092,28th Infantry,11/09/1944,110TH RCT,2D BN,F CO,--,--,--,3,3
1093,28th Infantry,11/09/1944,110TH RCT,2D BN,G CO,--,5,--,2,7
1094,28th Infantry,11/09/1944,110TH RCT,2D BN,H CO,--,--,--,--,0
1095,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,HHB,--,--,--,--,0
1096,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,SVC BTRY,--,--,--,--,0
1097,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,A BTRY,--,--,--,--,0
1098,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,B BTRY,--,--,--,--,0
1099,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,C BTRY,--,--,--,1,1
1100,28th Infantry,11/09/1944,110TH RCT,109TH FA BN,MED DET,--,--,--,--,0
